PC1,PC2
-1.4878307821522234,0.21917143623879476
-1.0443392433926302,-0.5361522798465442
-1.3096173855186282,-0.17783104124704982
-0.011171606016428574,0.3224702447285649
-2.152361811714765,-0.6736718501212946
-0.5292755017467617,0.7614552010704112
-1.2955592643565785,-0.12805721716118595
-0.9182273037150951,0.006759299081571287
-0.6410408475797792,0.0843796918769761
-1.8782169126959862,-0.10304964169375312
-0.9785229409059979,-0.46507761297649486
-2.1452830251814636,-0.6231681276060435
1.7080120436773172,-0.06086284180713971
-1.5198851583997235,-0.11400372611151703
-1.548390548057899,-0.5782513814183349
-1.0231611610507092,0.5887812695574277
-0.8553499775886209,-0.04420779659775562
-2.133582362129024,-0.5400095177464822
-1.9122850430225482,-0.2359727841540856
0.9412346545843,0.7909629384429572
-0.7464497031194341,1.217916835571132
-0.0596962235198908,-0.47800762140812125
-0.24726894108151432,1.402888629398312
-1.2915036354918663,-0.6268378632982448
2.8014340925049828,0.4949288080787049
-2.0830296130285126,-0.8899949926713094
0.9136812380869695,0.09335392231707416
-0.37957475952281067,0.6915753873482773
0.29403161924544996,0.03338999198492298
0.11197757798286109,0.14318048551947454
-1.4349685743314302,0.019760208300373977
0.691015223403909,0.15010422402622076
0.4372621417935509,0.829037822886336
0.7171970779564126,0.2650506566481588
1.1276304278252403,-1.413517441611593
-1.8062426045769877,-0.2927160904237481
-0.6185211243108777,0.3922449843286125
-0.8536197348738956,-0.1432641776993431
-1.0022305012184722,0.09266179410630986
-0.639155785391943,0.6454878584663024
0.5971673853783389,-0.13742913030919035
-1.345071188430209,-0.6249131110435903
3.3073681777053214,0.3336697746081564
-0.8650734497455673,-0.453669292587287
-1.3998513934379198,-0.4254466511634895
5.039475192814028,-0.4487765031033282
-0.8958056617955247,-0.1669045900191151
-1.8725767004837832,-0.4871023359579441
-0.22905244579368408,-0.09932998183228275
-1.5798032611429398,-0.6597648875473524
0.36805371506018536,-0.4285664449031677
-0.4965835058899028,1.2784385096157274
-0.5193309274387241,-0.16477223199577345
0.7740270347150318,-1.7054575133118144
3.6735246470550385,1.521764286464664
-0.16574679035982418,-0.19268872834677941
-1.1537487006008462,-0.15308017580443745
1.046718477481359,0.8285370164890294
-1.7254486156126225,-0.4992845068517407
-0.40273552182059386,-0.48963037422560646
-0.5170829242514698,1.756565406060992
-1.761835833033386,-0.06045498023014809
-0.2532998721805033,0.43127865029584456
-2.0441425511230795,-0.42198432360991556
-1.1166650092353314,0.32703207148448765
-0.5470927886899296,-0.6917513960521028
-0.5840229991541385,0.41282622409495195
-0.40547982198865573,0.00012786340861214003
5.103644100154292,0.34408440800581774
-0.09537787893101758,0.15813498026991443
-0.7419775251583056,-0.3304328407825031
-1.1866141553414884,1.2376700467283857
0.31236349802740376,0.03245576282434075
4.353550306089827,0.6749747939229774
-1.0828966537853066,0.42238998043423137
-1.3881181127883389,-0.19681687925753402
4.2920000811343355,-2.438295262148585
-0.5098536469846756,-0.30444484314030357
-2.0191355391860633,-0.6870294904745793
-0.4331517140474044,-0.23746129895743678
-1.6635792095462574,-0.5148239714849014
1.741091798682731,0.4604196299149601
-0.0946906223290416,-0.03791111033789046
-0.9662009242098325,-0.6758069258102606
-1.2275469846889733,0.14114833530773527
3.369017184013644,0.2512951787482407
2.4326253946272414,1.4083403127368324
2.7523102637782513,0.032932357962080314
-0.7154347963051145,0.014920897018036873
-0.7510435102498729,0.4459509284222284
-0.09727557521288173,-0.5652062398260133
-0.23885999225935992,0.2555276097155302
1.2659899285328629,-0.7811406131480778
-0.9463838061551166,-0.5132747821762212
2.46755354702215,1.529202277373282
-0.3682457463518103,0.7302605280353724
-0.35567421041548775,0.39497372322503843
-1.701703584884169,-0.5729960987625728
-0.710605522173158,0.08343020727441927
0.39143368599163375,0.40691029426265174
5.356834730414499,-2.6160816136817515
-1.7965450868369748,-0.021971182750969962
-1.1069638734353429,-0.23290633382545287
-1.4916043102538863,-0.8237603836817663
-1.52983777224176,0.14099285177797968
0.1692376605111929,1.1548565887033888
-0.9211615572589261,0.30043425088301723
2.755488046550606,1.214304373650226
-0.8242341951376752,-0.4259915554867434
2.1631723053183016,-0.9997223375450333
0.558441458146534,0.7809467209372132
-1.7338798206081825,0.32890641072661786
1.4315645552043517,-0.06291642535047
-0.9456811264458793,0.5811322178058306
-0.677416101045672,-0.9524641225019739
-0.7990401274321932,-0.5768771124610197
-0.5074225754566424,0.3587219403153756
4.629705661352834,0.3154662787204851
-2.188505353067199,-0.6510471156566647
1.3407745756732452,1.9275009311531617
-1.606391239186897,-0.22770201023194273
-1.353988624842259,0.08453676743488771
0.3944740163192948,-0.14277764070837215
-1.150077353798518,-0.17689067563582903
-0.15807780908468022,-0.39076301472423064
-0.0683944201210275,2.1770190290736724
-1.383908952796033,-1.0692447867094224
1.1220140537352603,-0.3220782461897151
-1.7484092362904047,-0.27683227084056516
-1.491503035544136,-0.09018863331297343
-0.8334121993787704,-0.3925355625025991
-1.4731186936331921,-0.4778388314327647
0.395271178812323,2.0782746985006444
1.7222020052684286,-0.25151725549482257
0.43662503064386426,1.8079413980283048
-2.103971912897193,-0.5139362598536813
-0.7623956362607731,-0.2515314419078251
0.21158312204012114,0.6962987027382164
2.9637594308350046,-0.3453478698293008
-0.6779674639558131,-0.3889627288209497
0.49252178196589774,0.2872598093780011
-0.6135074881492669,0.7568574753875902
-0.9552435136803933,0.4520409493373416
-0.669198218847445,-0.11460650735384216
-1.5387303662648169,-0.1510442088593944
-1.1034954195842346,0.7959811963354412
3.6180834268348123,0.9028401236432957
-1.1899868003278282,0.2652070468576291
2.583425207548705,-0.36377954423448694
-0.1424614308658863,-0.14622117759844025
2.774108166210166,-0.4512078753406041
0.1771432821003499,-0.04487535575912007
1.3317870169032262,1.2796537047091672
-1.8034433675106811,0.0209254595520949
-0.6713024993926696,-0.14372729282479785
-1.054531013916026,0.02358737628863688
2.9462660227684223,-1.3728047387849573
-0.48156664778626573,-0.04296184259847562
0.2828063173113498,0.22572510306992616
1.982892045077934,-1.0982585080807714
-1.8922371589419418,-0.3509713833439949
1.6438690894501156,-0.5058738808408921
-1.7016518122995614,-0.2350617130978593
3.1061347590756103,-0.8844960597517193
-0.9826464247970826,0.5944216698248133
-0.6354253231235059,0.04502217988057579
-0.18058961005743696,-0.19289373219248418
-0.5762242924275762,1.721787739039155
-1.4074034925676207,0.3543845462869155
-0.5796497479736379,-1.0063920086553197
-1.2555344159151505,-0.755305194993077
0.8836576834151421,0.41277037191633875
1.2608163972279451,1.22506305122321
-2.1720501899884503,-0.7280362080167105
-1.2915138810710571,0.9059322018417011
1.418730048516562,1.9873856381338326
-1.7481192425925443,-0.3904056015879434
3.466712151798158,-1.5322837853712512
-0.760304810123564,0.45673207516469266
2.1183718252601897,-0.58073549685038
-1.0910368197653926,-0.3219641426657653
-1.4333242999106406,-0.1402653244813729
-1.223120701230464,-0.3649413940633135
-1.0273281438962358,-0.5022988373259575
0.12583047793527505,1.1864351070941899
0.8774334736289292,0.5015199204575974
1.442315032652336,-0.049883730341760114
-1.949206260263971,-0.5386347297734141
1.632722226430319,-0.903834776179682
2.9554025083207374,-2.3060706182046244
0.07914483939606047,0.15589227601104727
-0.4726201105487256,-0.12978700133814036
1.1711107381315646,0.5811078125783015
1.0559766180257935,0.5762624343111407
-0.8146449722921183,0.47577145213830085
-1.3187005243435113,-0.06743738128841048
0.1697016932427791,0.7050710792697018
0.21507137851114114,0.33066950100673065
-0.9602882698872879,-0.10757175388599344
-1.1502728568504579,-0.6456240546419919
0.17788950952608107,-0.4009067179052118
-1.2468025086638526,0.10113095857832832
-1.8874466146306632,-0.5756469121144693
0.10578506567635881,-0.4990095082847957
-0.0391863504402651,0.1626452716555935
4.068817295720483,-0.10072615927109516
0.529133120929483,-1.4474852829690008
-0.6466257476019547,1.508231173536127
-2.181304824747251,-0.5628066589581087
-0.7656557310527528,0.2699028838310299
0.7576103699164725,0.4138877974180727
3.9868680745287906,0.27551888086725945
-0.6830866799617161,0.35490414487781546
-2.1104021542157394,-0.6569963782237911
1.7154727414753348,-0.11939779145545422
1.7265652032120384,0.6569814599017607
3.910785119796982,0.36237768992784475
-1.0847476403150413,0.4012769076706703
-0.43976287241892753,-0.6025766541782472
-0.8928388132293006,-0.11437944809330793
-1.2806101683534488,-0.18857755340019103
2.5482689991718637,-1.7664976536230999
2.9129174395725377,-0.9755663245109999
-1.1022472923869129,-0.08356034408074867
2.249371241780408,-2.2605066093033703
-1.4284267772268051,0.28093933071817645
1.5048845438530565,-1.0874171837653506
-0.2391931644137399,0.7829527254614224
-2.220859735023062,-0.6959272446120277
2.2178664280539233,0.7387752057156847
2.7378269402161086,-0.1842756828016051
5.137124051635198,-1.2125926166003211
-0.6639683127300919,-0.19939420169582123
0.053781841284888054,1.1524873954097803
-0.9944668179938733,0.23261138054664815
-1.1653466858583035,-0.23779411056333427
